Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_type,gene_name,level,tag,transcript_id,transcript_type,transcript_name,exon_number,exon_id,transcript_support_level,havana_transcript,hgnc_id,havana_gene,ont,protein_id,ccdsid,artif_dupl,length,ENSEMBL_ID,tx_length
chr7,HAVANA,gene,143560276,143645675,.,+,.,ENSG00000290786.2,lncRNA,ENSG00000290786,2,overlaps_pseudogene,,,,,,,,,,,,,,85399,ENSG00000290786,2498
chr7,HAVANA,gene,143571800,143574387,.,+,.,ENSG00000271079.1,protein_coding,CTAGE15,2,retrogene,,,,,,,,HGNC:37295,OTTHUMG00000153233.2,,,,,2587,ENSG00000271079,2587
chr7,ENSEMBL,gene,143574745,143574848,.,+,.,ENSG00000252037.1,snRNA,RNU6-162P,3,,,,,,,,,HGNC:47125,,,,,,103,ENSG00000252037,103
chr7,HAVANA,gene,143578906,143579072,.,+,.,ENSG00000230556.1,processed_pseudogene,ENSG00000230556,2,,,,,,,,,,OTTHUMG00000153234.1,,,,,166,ENSG00000230556,166
chr7,HAVANA,gene,143588914,143620911,.,-,.,ENSG00000309154.1,lncRNA,ENSG00000309154,2,,,,,,,,,,,,,,,31997,ENSG00000309154,1694
chr7,HAVANA,gene,143598038,143604839,.,+,.,ENSG00000223459.6,transcribed_unprocessed_pseudogene,TCAF1P1,2,overlapping_locus,,,,,,,,HGNC:33604,OTTHUMG00000022870.4,,,,,6801,ENSG00000223459,2233
chr7,HAVANA,gene,143598211,143608854,.,+,.,ENSG00000309174.1,lncRNA,ENSG00000309174,2,overlapping_locus,,,,,,,,,,,,,,10643,ENSG00000309174,3025
chr7,HAVANA,gene,143620951,143730410,.,+,.,ENSG00000170379.21,protein_coding,TCAF2,2,,,,,,,,,HGNC:26878,OTTHUMG00000153232.6,,,,,109459,ENSG00000170379,5561
chr7,HAVANA,gene,143623761,143624398,.,+,.,ENSG00000283537.3,transcribed_unprocessed_pseudogene,ENSG00000283537,2,,,,,,,,,,OTTHUMG00000192563.1,,,,,637,ENSG00000283537,637
chr7,HAVANA,gene,143639229,143647646,.,-,.,ENSG00000283528.2,protein_coding,TCAF2C,2,,,,,,,,,HGNC:53641,OTTHUMG00000191659.1,,,,,8417,ENSG00000283528,2577
chr7,HAVANA,gene,143721658,143837377,.,-,.,ENSG00000291149.2,lncRNA,ENSG00000291149,2,overlaps_pseudogene,,,,,,,,,,,,,,115719,ENSG00000291149,2794
chr7,ENSEMBL,gene,143754627,143754730,.,-,.,ENSG00000252523.1,snRNA,RNU6-267P,3,,,,,,,,,HGNC:47230,,,,,,103,ENSG00000252523,103
chr7,HAVANA,gene,143755088,143757696,.,-,.,ENSG00000271321.1,protein_coding,CTAGE6,2,,,,,,,,,HGNC:28644,OTTHUMG00000157770.2,,,,,2608,ENSG00000271321,2608
chr7,HAVANA,gene,143782666,143784284,.,+,.,ENSG00000241136.1,processed_pseudogene,PAICSP6,1,pseudo_consens,,,,,,,,HGNC:38099,OTTHUMG00000157767.1,,,,,1618,ENSG00000241136,1280
chr7,HAVANA,gene,143796294,143796720,.,+,.,ENSG00000232145.1,processed_pseudogene,ENSG00000232145,1,pseudo_consens,,,,,,,,,OTTHUMG00000157244.1,,,,,426,ENSG00000232145,426
chr7,HAVANA,gene,143800731,143817973,.,+,.,ENSG00000159860.8,transcribed_unprocessed_pseudogene,TCAF2P1,2,,,,,,,,,HGNC:33603,OTTHUMG00000153235.3,,,,,17242,ENSG00000159860,2421
chr7,HAVANA,gene,143810372,143818699,.,+,.,ENSG00000290602.2,lncRNA,ENSG00000290602,2,overlaps_pseudogene,,,,,,,,,,,,,,8327,ENSG00000290602,2955
chr7,HAVANA,gene,143833244,143833869,.,-,.,ENSG00000253882.9,transcribed_unprocessed_pseudogene,ENSG00000253882,2,,,,,,,,,,OTTHUMG00000157769.1,,,,,625,ENSG00000253882,625
chr7,HAVANA,gene,143836705,143872919,.,+,.,ENSG00000309129.1,lncRNA,ENSG00000309129,2,,,,,,,,,,,,,,,36214,ENSG00000309129,2199
chr7,HAVANA,gene,143851374,143902198,.,-,.,ENSG00000198420.10,protein_coding,TCAF1,2,,,,,,,,,HGNC:22201,OTTHUMG00000157773.4,,,,,50824,ENSG00000198420,5754
chr7,HAVANA,gene,143935232,143936186,.,+,.,ENSG00000221910.3,protein_coding,OR2F2,2,,,,,,,,,HGNC:8247,OTTHUMG00000157768.1,,,,,954,ENSG00000221910,954
chr7,HAVANA,gene,143954843,143997312,.,+,.,ENSG00000213215.5,protein_coding,OR2F1,2,,,,,,,,,HGNC:8246,OTTHUMG00000157771.2,,,,,42469,ENSG00000213215,4829
chr7,HAVANA,gene,143979120,143980225,.,-,.,ENSG00000270729.1,processed_pseudogene,CAPZA1P5,1,pseudo_consens,,,,,,,,HGNC:54566,OTTHUMG00000184500.1,,,,,1105,ENSG00000270729,698
chr7,HAVANA,gene,143980904,143981820,.,+,.,ENSG00000273377.1,unprocessed_pseudogene,OR2Q1P,2,,,,,,,,,HGNC:8273,OTTHUMG00000059327.2,,,,,916,ENSG00000273377,916
chr7,HAVANA,gene,143985141,143986651,.,+,.,ENSG00000242280.1,processed_pseudogene,SLC16A1P1,1,overlapping_locus,,,,,,,,HGNC:48931,OTTHUMG00000157772.1,,,,,1510,ENSG00000242280,1510
chr7,HAVANA,gene,144000319,144008793,.,+,.,ENSG00000221813.4,protein_coding,OR6B1,2,,,,,,,,,HGNC:8354,OTTHUMG00000157765.2,,,,,8474,ENSG00000221813,5153
chr7,HAVANA,gene,144048947,144058845,.,+,.,ENSG00000221836.4,protein_coding,OR2A5,2,,,,,,,,,HGNC:8232,OTTHUMG00000158006.2,,,,,9898,ENSG00000221836,8681
chr7,HAVANA,gene,144069810,144075870,.,+,.,ENSG00000221933.3,protein_coding,OR2A25,2,,,,,,,,,HGNC:19562,OTTHUMG00000158013.2,,,,,6060,ENSG00000221933,1741
chr7,HAVANA,gene,144077720,144077825,.,+,.,ENSG00000239967.1,unprocessed_pseudogene,OR2A41P,2,,,,,,,,,HGNC:31246,OTTHUMG00000158014.1,,,,,105,ENSG00000239967,105
chr7,HAVANA,gene,144086277,144098953,.,+,.,ENSG00000221858.3,protein_coding,OR2A12,2,,,,,,,,,HGNC:15082,OTTHUMG00000157996.2,,,,,12676,ENSG00000221858,4163
chr7,HAVANA,gene,144109582,144110539,.,+,.,ENSG00000221989.3,protein_coding,OR2A2,2,,,,,,,,,HGNC:8230,OTTHUMG00000158001.1,,,,,957,ENSG00000221989,957
chr7,HAVANA,gene,144118460,144119360,.,-,.,ENSG00000239981.1,unprocessed_pseudogene,OR2A15P,2,,,,,,,,,HGNC:15085,OTTHUMG00000157999.1,,,,,900,ENSG00000239981,900
chr7,HAVANA,gene,144123175,144131188,.,+,.,ENSG00000221938.5,protein_coding,OR2A14,2,,,,,,,,,HGNC:15084,OTTHUMG00000158003.2,,,,,8013,ENSG00000221938,2199
chr7,HAVANA,gene,144142008,144142938,.,+,.,ENSG00000273234.1,unprocessed_pseudogene,OR2A13P,2,,,,,,,,,HGNC:15083,OTTHUMG00000154312.1,,,,,930,ENSG00000273234,930
chr7,HAVANA,gene,144153485,144158905,.,+,.,ENSG00000290815.1,lncRNA,ENSG00000290815,2,overlaps_pseudogene,,,,,,,,,,,,,,5420,ENSG00000290815,1776
chr7,HAVANA,gene,144157225,144158178,.,+,.,ENSG00000183122.6,transcribed_unprocessed_pseudogene,OR2A3P,2,,,,,,,,,HGNC:8231,OTTHUMG00000158011.2,,,,,953,ENSG00000183122,953
chr7,HAVANA,gene,144176739,144177142,.,+,.,ENSG00000240621.1,unprocessed_pseudogene,OR2AO1P,2,,,,,,,,,HGNC:31247,OTTHUMG00000158012.1,,,,,403,ENSG00000240621,403
chr7,HAVANA,gene,144183465,144186080,.,+,.,ENSG00000288784.1,protein_coding,CTAGE4,2,retrogene,,,,,,,,HGNC:24772,OTTHUMG00000157997.1,,,,,2615,ENSG00000288784,2615
chr7,HAVANA,gene,144186082,144195879,.,-,.,ENSG00000213214.6,protein_coding,ARHGEF35,2,,,,,,,,,HGNC:33846,OTTHUMG00000158010.1,,,,,9797,ENSG00000213214,2609
chr7,HAVANA,gene,144194857,144300934,.,+,.,ENSG00000244198.8,lncRNA,ARHGEF35-AS1,2,,,,,,,,,HGNC:41292,OTTHUMG00000158007.3,,,,,106077,ENSG00000244198,4895
chr7,HAVANA,gene,144228243,144239605,.,-,.,ENSG00000212807.3,protein_coding,OR2A42,2,,,,,,,,,HGNC:31230,OTTHUMG00000157995.3,,,,,11362,ENSG00000212807,4946
chr7,HAVANA,gene,144250041,144356219,.,-,.,ENSG00000244479.8,lncRNA,OR2A1-AS1,2,overlapping_locus,,,,,,,,HGNC:49168,OTTHUMG00000158050.1,,,,,106178,ENSG00000244479,3010
chr7,HAVANA,gene,144250670,144251603,.,-,.,ENSG00000170356.10,transcribed_unprocessed_pseudogene,OR2A20P,2,overlapping_locus,,,,,,,,HGNC:15413,OTTHUMG00000158000.2,,,,,933,ENSG00000170356,933
chr7,HAVANA,gene,144257662,144264792,.,-,.,ENSG00000243896.4,protein_coding,OR2A7,2,overlapping_locus,,,,,,,,HGNC:8234,OTTHUMG00000158002.2,,,,,7130,ENSG00000243896,2062
chr7,HAVANA,gene,144266673,144269288,.,-,.,ENSG00000289604.1,protein_coding,CTAGE8,2,retrogene,,,,,,,,HGNC:37294,OTTHUMG00000158009.1,,,,,2615,ENSG00000289604,2615
chr7,HAVANA,gene,144272444,144286966,.,-,.,ENSG00000204959.4,transcribed_unprocessed_pseudogene,ARHGEF34P,2,overlapping_locus,,,,,,,,HGNC:38086,OTTHUMG00000158008.1,,,,,14522,ENSG00000204959,4532
chr7,HAVANA,gene,144274031,144277759,.,-,.,ENSG00000308991.1,lncRNA,ENSG00000308991,2,overlaps_pseudogene,,,,,,,,,,,,,,3728,ENSG00000308991,1320
chr7,HAVANA,gene,144285517,144294374,.,-,.,ENSG00000308967.1,lncRNA,ENSG00000308967,2,overlaps_pseudogene,,,,,,,,,,,,,,8857,ENSG00000308967,1565
chr7,HAVANA,gene,144299372,144300305,.,+,.,ENSG00000228960.7,transcribed_unprocessed_pseudogene,OR2A9P,2,,,,,,,,,HGNC:8236,OTTHUMG00000157998.2,,,,,933,ENSG00000228960,933
chr7,HAVANA,gene,144312418,144322737,.,+,.,ENSG00000221970.4,protein_coding,OR2A1,2,,,,,,,,,HGNC:8229,OTTHUMG00000158005.3,,,,,10319,ENSG00000221970,4746
chr7,HAVANA,gene,144355287,144380632,.,+,.,ENSG00000050327.15,protein_coding,ARHGEF5,2,,,,,,,,,HGNC:13209,OTTHUMG00000158004.4,,,,,25345,ENSG00000050327,5482
chr7,HAVANA,gene,144386917,144390973,.,+,.,ENSG00000305323.1,lncRNA,ENSG00000305323,2,,,,,,,,,,,,,,,4056,ENSG00000305323,523
chr7,HAVANA,gene,144397239,144410227,.,-,.,ENSG00000106410.15,protein_coding,NOBOX,1,,,,,,,,,HGNC:22448,OTTHUMG00000158051.4,,,,,12988,ENSG00000106410,2076
chr7,HAVANA,gene,144434825,144435314,.,-,.,ENSG00000242978.1,processed_pseudogene,PPIAP83,1,pseudo_consens,,,,,,,,HGNC:53707,OTTHUMG00000158052.1,,,,,489,ENSG00000242978,489
chr7,ENSEMBL,gene,144451680,144451817,.,+,.,ENSG00000221507.1,snRNA,RNU6ATAC40P,3,,,,,,,,,HGNC:46939,,,,,,137,ENSG00000221507,137
chr7,HAVANA,gene,144451940,144836395,.,-,.,ENSG00000196511.15,protein_coding,TPK1,2,overlapping_locus,,,,,,,,HGNC:17358,OTTHUMG00000152774.11,,,,,384455,ENSG00000196511,4429
chr7,HAVANA,gene,144463116,144465460,.,-,.,ENSG00000295767.1,lncRNA,ENSG00000295767,2,overlapping_locus,,,,,,,,,,,,,,2344,ENSG00000295767,488
chr7,HAVANA,gene,144647185,144648575,.,-,.,ENSG00000243746.1,processed_pseudogene,EEF1A1P10,1,overlapping_locus,,,,,,,,HGNC:3205,OTTHUMG00000158061.1,,,,,1390,ENSG00000243746,1390
chr7,HAVANA,gene,144822340,144831096,.,+,.,ENSG00000295749.1,lncRNA,ENSG00000295749,2,,,,,,,,,,,,,,,8756,ENSG00000295749,282
chr7,ENSEMBL,gene,144849754,144850084,.,-,.,ENSG00000200673.1,misc_RNA,RN7SKP174,3,,,,,,,,,HGNC:45898,,,,,,330,ENSG00000200673,330
chr7,HAVANA,gene,145005057,145006135,.,+,.,ENSG00000236343.1,processed_pseudogene,EI24P4,1,pseudo_consens,,,,,,,,HGNC:44589,OTTHUMG00000152717.1,,,,,1078,ENSG00000236343,1078
chr7,HAVANA,gene,145009960,145010993,.,+,.,ENSG00000214035.3,processed_pseudogene,ENSG00000214035,1,pseudo_consens,,,,,,,,,OTTHUMG00000152722.1,,,,,1033,ENSG00000214035,1033
chr7,HAVANA,gene,145039998,145040941,.,-,.,ENSG00000225918.1,processed_pseudogene,RPL7P59,1,pseudo_consens,,,,,,,,HGNC:49215,OTTHUMG00000152721.1,,,,,943,ENSG00000225918,943
chr7,HAVANA,gene,145096285,145165566,.,+,.,ENSG00000302597.1,lncRNA,ENSG00000302597,2,,,,,,,,,,,,,,,69281,ENSG00000302597,551
chr7,HAVANA,gene,145269513,145270384,.,+,.,ENSG00000226592.1,processed_pseudogene,ENSG00000226592,2,,,,,,,,,,OTTHUMG00000152718.1,,,,,871,ENSG00000226592,871
chr7,HAVANA,gene,145583196,145584817,.,+,.,ENSG00000231839.1,processed_pseudogene,DPY19L4P2,1,pseudo_consens,,,,,,,,HGNC:53908,OTTHUMG00000152720.1,,,,,1621,ENSG00000231839,1621
chr7,HAVANA,gene,145615777,145681560,.,-,.,ENSG00000230746.5,lncRNA,ENSG00000230746,2,,,,,,,,,,OTTHUMG00000152719.2,,,,,65783,ENSG00000230746,1791
chr7,HAVANA,gene,146050061,146050366,.,+,.,ENSG00000280144.1,TEC,ENSG00000280144,2,,,,,,,,,,OTTHUMG00000173150.1,,,,,305,ENSG00000280144,305
chr7,HAVANA,gene,146116001,148420998,.,+,.,ENSG00000174469.23,protein_coding,CNTNAP2,1,overlapping_locus,,,,,,,,HGNC:13830,OTTHUMG00000152743.11,,,,,2304997,ENSG00000174469,9454
chr7,HAVANA,gene,146163810,146248942,.,-,.,ENSG00000301899.1,lncRNA,ENSG00000301899,2,ncRNA_host,,,,,,,,,,,,,,85132,ENSG00000301899,1389
chr7,ENSEMBL,gene,146208664,146208819,.,-,.,ENSG00000274127.1,misc_RNA,ENSG00000274127,3,,,,,,,,,,,,,,,155,ENSG00000274127,155
chr7,ENSEMBL,gene,146311719,146311822,.,+,.,ENSG00000274118.1,misc_RNA,Y_RNA,3,,,,,,,,,,,,,,,103,ENSG00000274118,103
chr7,HAVANA,gene,147080933,147097609,.,-,.,ENSG00000236795.1,lncRNA,CNTNAP2-AS1,2,,,,,,,,,HGNC:40657,OTTHUMG00000152744.1,,,,,16676,ENSG00000236795,2145
chr7,HAVANA,gene,147146341,147146756,.,+,.,ENSG00000226857.1,transcribed_processed_pseudogene,DUTP3,1,overlapping_locus,,,,,,,,HGNC:39516,OTTHUMG00000152746.1,,,,,415,ENSG00000226857,415
chr7,HAVANA,gene,147167343,147167572,.,+,.,ENSG00000232391.1,processed_pseudogene,RANP2,1,overlapping_locus,,,,,,,,HGNC:39857,OTTHUMG00000152745.1,,,,,229,ENSG00000232391,229
chr7,HAVANA,gene,147248193,147272572,.,-,.,ENSG00000302715.1,lncRNA,ENSG00000302715,2,,,,,,,,,,,,,,,24379,ENSG00000302715,565
chr7,ENSEMBL,gene,147378016,147378121,.,-,.,ENSG00000221442.1,miRNA,MIR548F4,3,,,,,,,,,HGNC:35308,,,,,,105,ENSG00000221442,105
chr7,HAVANA,gene,147426984,147457413,.,-,.,ENSG00000304382.1,lncRNA,ENSG00000304382,2,,,,,,,,,,,,,,,30429,ENSG00000304382,436
chr7,HAVANA,gene,147671710,147673143,.,+,.,ENSG00000230190.1,lncRNA,ENSG00000230190,2,overlapping_locus,,,,,,,,,OTTHUMG00000152747.1,,,,,1433,ENSG00000230190,1116
chr7,HAVANA,gene,147704293,147704575,.,-,.,ENSG00000270634.1,processed_pseudogene,ENSG00000270634,1,pseudo_consens,,,,,,,,,OTTHUMG00000184499.1,,,,,282,ENSG00000270634,282
chr7,ENSEMBL,gene,147831769,147831877,.,+,.,ENSG00000207318.1,snRNA,RNU6-1184P,3,,,,,,,,,HGNC:48147,,,,,,108,ENSG00000207318,108
chr7,ENSEMBL,gene,147849883,147849982,.,+,.,ENSG00000251936.1,rRNA_pseudogene,RNA5SP249,3,,,,,,,,,HGNC:43149,,,,,,99,ENSG00000251936,99
chr7,ENSEMBL,gene,147940006,147940301,.,+,.,ENSG00000242266.3,misc_RNA,RN7SL456P,3,,,,,,,,,HGNC:46472,,,,,,295,ENSG00000242266,295
chr7,HAVANA,gene,148108997,148155320,.,-,.,ENSG00000310297.1,lncRNA,ENSG00000310297,2,,,,,,,,,,,,,,,46323,ENSG00000310297,268
chr7,HAVANA,gene,148343366,148627654,.,-,.,ENSG00000287636.4,lncRNA,ENSG00000287636,2,overlapping_locus,,,,,,,,,OTTHUMG00000194494.1,,,,,284288,ENSG00000287636,2135
chr7,ENSEMBL,gene,148389644,148389859,.,+,.,ENSG00000199370.2,snoRNA,U3,3,,,,,,,,,,,,,,,215,ENSG00000199370,215
chr7,HAVANA,gene,148435085,148435954,.,+,.,ENSG00000310326.1,lncRNA,ENSG00000310326,2,,,,,,,,,,,,,,,869,ENSG00000310326,647
chr7,ENSEMBL,gene,148438308,148438577,.,+,.,ENSG00000243374.3,misc_RNA,RN7SL72P,3,,,,,,,,,HGNC:46088,,,,,,269,ENSG00000243374,269
chr7,HAVANA,gene,148445785,148446299,.,+,.,ENSG00000274133.1,processed_pseudogene,ENSG00000274133,2,,,,,,,,,,OTTHUMG00000187706.1,,,,,514,ENSG00000274133,514
chr7,HAVANA,gene,148580400,148580799,.,+,.,ENSG00000213210.4,processed_pseudogene,RPL32P17,1,pseudo_consens,,,,,,,,HGNC:36251,OTTHUMG00000152755.1,,,,,399,ENSG00000213210,399
chr7,HAVANA,gene,148590765,148615860,.,+,.,ENSG00000170279.3,protein_coding,C7orf33,2,,,,,,,,,HGNC:21724,OTTHUMG00000152756.2,,,,,25095,ENSG00000170279,1153
chr7,HAVANA,gene,148623797,148659386,.,+,.,ENSG00000306277.1,lncRNA,ENSG00000306277,2,overlaps_pseudogene,,,,,,,,,,,,,,35589,ENSG00000306277,1300
chr7,HAVANA,gene,148637178,148637587,.,+,.,ENSG00000213209.2,transcribed_processed_pseudogene,ENSG00000213209,1,overlapping_locus,,,,,,,,,OTTHUMG00000152775.1,,,,,409,ENSG00000213209,409
chr7,HAVANA,gene,148649546,148650240,.,+,.,ENSG00000270200.1,processed_pseudogene,ENSG00000270200,1,pseudo_consens,,,,,,,,,OTTHUMG00000184415.1,,,,,694,ENSG00000270200,323
chr7,HAVANA,gene,148696466,148698664,.,-,.,ENSG00000273314.1,lncRNA,ENSG00000273314,2,,,,,,,,,,OTTHUMG00000186357.1,,,,,2198,ENSG00000273314,2198
chr7,HAVANA,gene,148697913,148801110,.,+,.,ENSG00000055130.18,protein_coding,CUL1,2,,,,,,,,,HGNC:2551,OTTHUMG00000152776.7,,,,,103197,ENSG00000055130,3247
chr7,HAVANA,gene,148807256,148884321,.,-,.,ENSG00000106462.12,protein_coding,EZH2,2,,,,,,,,,HGNC:3527,OTTHUMG00000158973.3,,,,,77065,ENSG00000106462,4502
chr7,ENSEMBL,gene,148821011,148821073,.,+,.,ENSG00000251712.3,snRNA,RNU7-20P,3,,,,,,,,,HGNC:34116,,,,,,62,ENSG00000251712,62
chr7,ENSEMBL,gene,148876017,148876286,.,+,.,ENSG00000275586.1,misc_RNA,Metazoa_SRP,3,,,,,,,,,,,,,,,269,ENSG00000275586,269
chr7,ENSEMBL,gene,148890225,148890513,.,+,.,ENSG00000239468.3,misc_RNA,RN7SL569P,3,,,,,,,,,HGNC:46585,,,,,,288,ENSG00000239468,288
chr7,HAVANA,gene,148921452,148941266,.,-,.,ENSG00000286180.2,lncRNA,ENSG00000286180,2,,,,,,,,,,OTTHUMG00000193471.1,,,,,19814,ENSG00000286180,964
chr7,HAVANA,gene,148941482,148941638,.,+,.,ENSG00000286171.1,lncRNA,ENSG00000286171,2,,,,,,,,,,OTTHUMG00000193472.1,,,,,156,ENSG00000286171,156
chr7,ENSEMBL,gene,148963314,148963410,.,+,.,ENSG00000252316.1,misc_RNA,RNY4,3,,,,,,,,,HGNC:10244,,,,,,96,ENSG00000252316,96
chr7,HAVANA,gene,148966323,148973360,.,+,.,ENSG00000303269.1,lncRNA,ENSG00000303269,2,,,,,,,,,,,,,,,7037,ENSG00000303269,1350
chr7,ENSEMBL,gene,148983754,148983856,.,+,.,ENSG00000202354.1,misc_RNA,RNY3,3,,,,,,,,,HGNC:10243,,,,,,102,ENSG00000202354,102
chr7,ENSEMBL,gene,148987135,148987248,.,-,.,ENSG00000201098.1,misc_RNA,RNY1,3,,,,,,,,,HGNC:10242,,,,,,113,ENSG00000201098,113
chr7,HAVANA,gene,148987526,148989432,.,+,.,ENSG00000281189.1,lncRNA,GHET1,2,,,,,,,,,HGNC:49425,OTTHUMG00000189524.1,,,,,1906,ENSG00000281189,1906
chr7,HAVANA,gene,149003061,149028662,.,-,.,ENSG00000155660.11,protein_coding,PDIA4,1,,,,,,,,,HGNC:30167,OTTHUMG00000150248.4,,,,,25601,ENSG00000155660,2921
chr7,ENSEMBL,gene,149033056,149033167,.,+,.,ENSG00000202528.1,snRNA,RNU6-650P,3,,,,,,,,,HGNC:47613,,,,,,111,ENSG00000202528,111
chr7,HAVANA,gene,149053960,149054173,.,+,.,ENSG00000234565.1,processed_pseudogene,COX6B1P1,1,pseudo_consens,,,,,,,,HGNC:2281,OTTHUMG00000151504.1,,,,,213,ENSG00000234565,213
chr7,HAVANA,gene,149069640,149090782,.,-,.,ENSG00000197362.15,protein_coding,ZNF786,2,,,,,,,,,HGNC:21806,OTTHUMG00000158975.2,,,,,21142,ENSG00000197362,3209
chr7,HAVANA,gene,149102783,149126324,.,-,.,ENSG00000204947.9,protein_coding,ZNF425,1,ncRNA_host,,,,,,,,HGNC:20690,OTTHUMG00000158971.3,,,,,23541,ENSG00000204947,3198
chr7,ENSEMBL,gene,149125689,149125986,.,-,.,ENSG00000240877.3,misc_RNA,RN7SL521P,3,,,,,,,,,HGNC:46537,,,,,,297,ENSG00000240877,297
chr7,HAVANA,gene,149126415,149183042,.,+,.,ENSG00000197024.9,protein_coding,ZNF398,2,,,,,,,,,HGNC:18373,OTTHUMG00000158970.3,,,,,56627,ENSG00000197024,5460
chr7,HAVANA,gene,149144930,149147362,.,-,.,ENSG00000306533.1,lncRNA,ENSG00000306533,2,,,,,,,,,,,,,,,2432,ENSG00000306533,1682
chr7,HAVANA,gene,149191042,149191223,.,-,.,ENSG00000239719.1,processed_pseudogene,ENSG00000239719,1,pseudo_consens,,,,,,,,,OTTHUMG00000158966.1,,,,,181,ENSG00000239719,181
chr7,HAVANA,gene,149195545,149226243,.,+,.,ENSG00000170265.13,protein_coding,ZNF282,2,,,,,,,,,HGNC:13076,OTTHUMG00000158974.4,,,,,30698,ENSG00000170265,3656
chr7,HAVANA,gene,149239650,149255606,.,+,.,ENSG00000170260.9,protein_coding,ZNF212,2,,,,,,,,,HGNC:13004,OTTHUMG00000158968.3,,,,,15956,ENSG00000170260,2807
chr7,HAVANA,gene,149256852,149261941,.,-,.,ENSG00000306686.1,lncRNA,ENSG00000306686,2,,,,,,,,,,,,,,,5089,ENSG00000306686,690
chr7,HAVANA,gene,149262170,149297302,.,+,.,ENSG00000204946.10,protein_coding,ZNF783,2,overlapping_locus,,,,,,,,HGNC:27222,OTTHUMG00000158969.3,,,,,35132,ENSG00000204946,4424
chr7,HAVANA,gene,149275618,149277992,.,-,.,ENSG00000271664.1,unprocessed_pseudogene,ENSG00000271664,1,pseudo_consens,,,,,,,,,OTTHUMG00000184497.1,,,,,2374,ENSG00000271664,1095
chr7,HAVANA,gene,149285280,149297312,.,+,.,ENSG00000290600.1,lncRNA,ENSG00000290600,2,overlaps_pseudogene,,,,,,,,,,,,,,12032,ENSG00000290600,2804
chr7,HAVANA,gene,149287613,149295201,.,+,.,ENSG00000244560.8,transcribed_unprocessed_pseudogene,ENSG00000244560,2,overlapping_locus,,,,,,,,,OTTHUMG00000155009.5,,,,,7588,ENSG00000244560,901
chr7,HAVANA,gene,149321864,149322092,.,-,.,ENSG00000231397.1,processed_pseudogene,ENSG00000231397,1,pseudo_consens,,,,,,,,,OTTHUMG00000151502.1,,,,,228,ENSG00000231397,228
chr7,HAVANA,gene,149330005,149448003,.,+,.,ENSG00000306674.1,lncRNA,ENSG00000306674,2,,,,,,,,,,,,,,,117998,ENSG00000306674,1237
chr7,HAVANA,gene,149334023,149334857,.,+,.,ENSG00000215311.3,processed_pseudogene,NPM1P12,1,pseudo_consens,,,,,,,,HGNC:7914,OTTHUMG00000151505.1,,,,,834,ENSG00000215311,834
chr7,HAVANA,gene,149398203,149401456,.,+,.,ENSG00000228151.1,lncRNA,ENSG00000228151,2,,,,,,,,,,OTTHUMG00000151503.1,,,,,3253,ENSG00000228151,3120
chr7,HAVANA,gene,149405209,149415486,.,-,.,ENSG00000306692.1,lncRNA,ENSG00000306692,2,,,,,,,,,,,,,,,10277,ENSG00000306692,661
chr7,HAVANA,gene,149422674,149424890,.,+,.,ENSG00000261842.1,lncRNA,ENSG00000261842,2,,,,,,,,,,OTTHUMG00000173255.1,,,,,2216,ENSG00000261842,2216
chr7,HAVANA,gene,149431362,149461062,.,-,.,ENSG00000196453.8,protein_coding,ZNF777,2,,,,,,,,,HGNC:22213,OTTHUMG00000158967.2,,,,,29700,ENSG00000196453,3172
chr7,HAVANA,gene,149472695,149497817,.,-,.,ENSG00000181220.18,protein_coding,ZNF746,2,,,,,,,,,HGNC:21948,OTTHUMG00000158972.5,,,,,25122,ENSG00000181220,5051
chr7,HAVANA,gene,149495163,149496228,.,+,.,ENSG00000288997.3,lncRNA,ENSG00000288997,2,,,,,,,,,,,,,,,1065,ENSG00000288997,1019
chr7,HAVANA,gene,149547153,149624752,.,-,.,ENSG00000291118.2,lncRNA,ZNF767P,2,overlaps_pseudogene,,,,,,,,,,,,,,77599,ENSG00000291118,3564
chr7,HAVANA,gene,149581221,149583795,.,+,.,ENSG00000302222.1,lncRNA,ENSG00000302222,2,,,,,,,,,,,,,,,2574,ENSG00000302222,1125
chr7,HAVANA,gene,149619923,149624565,.,-,.,ENSG00000133624.15,transcribed_unprocessed_pseudogene,ZNF767P,2,,,,,,,,,HGNC:21884,OTTHUMG00000158976.2,,,,,4642,ENSG00000133624,565
chr7,HAVANA,gene,149714780,149734575,.,+,.,ENSG00000133619.18,protein_coding,KRBA1,1,,,,,,,,,HGNC:22228,OTTHUMG00000157886.8,,,,,19795,ENSG00000133619,4020
chr7,HAVANA,gene,149739869,149742615,.,-,.,ENSG00000299132.1,lncRNA,ENSG00000299132,2,,,,,,,,,,,,,,,2746,ENSG00000299132,544
chr7,HAVANA,gene,149764181,149773588,.,-,.,ENSG00000181444.13,protein_coding,ZNF467,2,,,,,,,,,HGNC:23154,OTTHUMG00000157883.2,,,,,9407,ENSG00000181444,2843
chr7,HAVANA,gene,149774497,149775544,.,+,.,ENSG00000297944.1,lncRNA,ENSG00000297944,2,,,,,,,,,,,,,,,1047,ENSG00000297944,781
