Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_type,gene_name,level,mgi_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,protein_id,ccdsid,ont,length,ENSEMBL_ID,tx_length
chr7,ENSEMBL,gene,130509997,130510065,.,+,.,ENSMUSG00000104914.3,miRNA,Mir7061,3,MGI:5562779,,,,,,,,,,,,,68,ENSMUSG00000104914,68
chr7,HAVANA,gene,130524295,130524371,.,+,.,ENSMUSG00000121907.1,unitary_pseudogene,ENSMUSG00000121907,2,,,,,,,,,,,,,,76,ENSMUSG00000121907,76
chr7,HAVANA,gene,130537840,130587390,.,+,.,ENSMUSG00000006205.14,protein_coding,Htra1,2,MGI:1929076,OTTMUSG00000031663.1,,,,,,,,,,,,49550,ENSMUSG00000006205,2041
chr7,HAVANA,gene,130633775,130723357,.,+,.,ENSMUSG00000047517.14,protein_coding,Dmbt1,2,MGI:106210,OTTMUSG00000059749.1,,,,,,,,,,,,89582,ENSMUSG00000047517,6283
chr7,HAVANA,gene,130739441,130748043,.,-,.,ENSMUSG00000013668.10,protein_coding,4933402N03Rik,2,MGI:1914681,OTTMUSG00000036750.1,,,,,,,,,,,,8602,ENSMUSG00000013668,1826
chr7,HAVANA,gene,130746809,130752327,.,+,.,ENSMUSG00000100759.8,lncRNA,1700029B22Rik,2,MGI:1916745,OTTMUSG00000045184.1,,,,,,,,,,,,5518,ENSMUSG00000100759,740
chr7,HAVANA,gene,130776130,130908180,.,+,.,ENSMUSG00000006204.8,protein_coding,Cdcp3,2,MGI:1918645,OTTMUSG00000025413.1,,,,,overlapping_locus,,,,,,,132050,ENSMUSG00000006204,8578
chr7,HAVANA,gene,130806660,130806792,.,+,.,ENSMUSG00000118585.2,unprocessed_pseudogene,Gm52996,2,MGI:6388882,OTTMUSG00000075035.1,,,,,overlapping_locus,,,,,,,132,ENSMUSG00000118585,132
chr7,HAVANA,gene,130910282,130924021,.,-,.,ENSMUSG00000040205.9,protein_coding,Cuzd1,2,MGI:1202881,OTTMUSG00000045956.1,,,,,overlapping_locus,,,,,,,13739,ENSMUSG00000040205,2256
chr7,HAVANA,gene,130927672,130931245,.,-,.,ENSMUSG00000030858.11,protein_coding,Fam24b,2,MGI:1916568,OTTMUSG00000045957.1,,,,,overlapping_locus,,,,,,,3573,ENSMUSG00000030858,680
chr7,HAVANA,gene,130935592,130938656,.,+,.,ENSMUSG00000030859.9,protein_coding,Fam24a,2,MGI:1915473,OTTMUSG00000059799.1,,,,,,,,,,,,3064,ENSMUSG00000030859,711
chr7,HAVANA,gene,130939948,130964488,.,-,.,ENSMUSG00000040177.11,protein_coding,2310057M21Rik,2,MGI:1915527,OTTMUSG00000059807.1,,,,,,,,,,,,24540,ENSMUSG00000040177,6773
chr7,HAVANA,gene,130964189,130971071,.,+,.,ENSMUSG00000137309.1,lncRNA,ENSMUSG00000137309,2,,,,,,,,,,,,,,6882,ENSMUSG00000137309,583
chr7,HAVANA,gene,130972869,130996211,.,+,.,ENSMUSG00000063179.14,protein_coding,Pstk,2,MGI:2685945,OTTMUSG00000023369.1,,,,,,,,,,,,23342,ENSMUSG00000063179,5294
chr7,HAVANA,gene,130987241,130987675,.,-,.,ENSMUSG00000108883.2,lncRNA,Gm44623,2,MGI:5753199,OTTMUSG00000059833.1,,,,,,,,,,,,434,ENSMUSG00000108883,434
chr7,HAVANA,gene,130990380,131012250,.,-,.,ENSMUSG00000040167.17,protein_coding,Ikzf5,2,MGI:1914393,OTTMUSG00000026280.1,,,,,overlapping_locus,,,,,,,21870,ENSMUSG00000040167,4430
chr7,HAVANA,gene,130997986,131000264,.,+,.,ENSMUSG00000109570.2,TEC,Gm44624,2,MGI:5753200,OTTMUSG00000059834.1,,,,,,,,,,,,2278,ENSMUSG00000109570,2278
chr7,HAVANA,gene,131002964,131004525,.,-,.,ENSMUSG00000108910.2,TEC,Gm44625,2,MGI:5753201,OTTMUSG00000059835.1,,,,,,,,,,,,1561,ENSMUSG00000108910,1561
chr7,HAVANA,gene,131012329,131050673,.,+,.,ENSMUSG00000030861.16,protein_coding,Acadsb,2,MGI:1914135,OTTMUSG00000026268.1,,,,,,,,,,,,38344,ENSMUSG00000030861,6081
chr7,HAVANA,gene,131042199,131042670,.,+,.,ENSMUSG00000109399.2,lncRNA,Gm44982,2,MGI:5753558,OTTMUSG00000059874.1,,,,,,,,,,,,471,ENSMUSG00000109399,471
chr7,HAVANA,gene,131058740,131059245,.,+,.,ENSMUSG00000108964.2,processed_pseudogene,Gm18600,2,MGI:5010785,OTTMUSG00000059875.1,,,,,,,,,,,,505,ENSMUSG00000108964,505
chr7,HAVANA,gene,131074202,131074596,.,-,.,ENSMUSG00000108989.2,processed_pseudogene,Gm44984,2,MGI:5753560,OTTMUSG00000059877.1,,,,,,,,,,,,394,ENSMUSG00000108989,394
chr7,HAVANA,gene,131095235,131095632,.,-,.,ENSMUSG00000109087.2,processed_pseudogene,Gm45105,2,MGI:5753681,OTTMUSG00000059878.1,,,,,,,,,,,,397,ENSMUSG00000109087,397
chr7,HAVANA,gene,131144595,131146654,.,+,.,ENSMUSG00000040148.6,protein_coding,Hmx3,2,MGI:107160,OTTMUSG00000037286.1,,,,,,,,,,,,2059,ENSMUSG00000040148,1457
chr7,HAVANA,gene,131150501,131159743,.,+,.,ENSMUSG00000050100.15,protein_coding,Hmx2,2,MGI:107159,OTTMUSG00000037287.1,,,,,,,,,,,,9242,ENSMUSG00000050100,3102
chr7,HAVANA,gene,131161950,131173624,.,+,.,ENSMUSG00000066979.7,protein_coding,Bub3,2,MGI:1343463,OTTMUSG00000059881.1,,,,,,,,,,,,11674,ENSMUSG00000066979,4015
chr7,HAVANA,gene,131215916,131216717,.,-,.,ENSMUSG00000062758.7,processed_pseudogene,Gm16477,2,MGI:3646779,OTTMUSG00000046215.1,,,,,overlapping_locus,,,,,,,801,ENSMUSG00000062758,801
chr7,HAVANA,gene,131264436,131266754,.,+,.,ENSMUSG00000143463.1,lncRNA,ENSMUSG00000143463,2,,,,,,,,,,,,,,2318,ENSMUSG00000143463,463
chr7,HAVANA,gene,131276159,131276611,.,-,.,ENSMUSG00000109066.2,processed_pseudogene,Gm4585,2,MGI:3782768,OTTMUSG00000060000.1,,,,,,,,,,,,452,ENSMUSG00000109066,452
chr7,HAVANA,gene,131376955,131377628,.,+,.,ENSMUSG00000133124.1,lncRNA,ENSMUSG00000133124,2,,,,,,,,,,,,,,673,ENSMUSG00000133124,373
chr7,HAVANA,gene,131377293,131383681,.,-,.,ENSMUSG00000133082.1,lncRNA,ENSMUSG00000133082,2,,,,,,,overlapping_locus,,,,,,,6388,ENSMUSG00000133082,365
chr7,HAVANA,gene,131386862,131388308,.,-,.,ENSMUSG00000108839.2,TEC,Gm44547,2,MGI:5753123,OTTMUSG00000060002.1,,,,,,,,,,,,1446,ENSMUSG00000108839,1446
chr7,HAVANA,gene,131425741,131485585,.,+,.,ENSMUSG00000109014.2,lncRNA,Gm44546,2,MGI:5753122,OTTMUSG00000060003.1,,,,,,,,,,,,59844,ENSMUSG00000109014,368
chr7,HAVANA,gene,131426317,131429666,.,-,.,ENSMUSG00000135782.1,lncRNA,ENSMUSG00000135782,2,,,,,,,overlapping_locus,,,,,,,3349,ENSMUSG00000135782,1426
chr7,HAVANA,gene,131429770,131430683,.,+,.,ENSMUSG00000135559.1,lncRNA,ENSMUSG00000135559,2,,,,,,,,,,,,,,913,ENSMUSG00000135559,371
chr7,HAVANA,gene,131459871,131464711,.,-,.,ENSMUSG00000122479.1,lncRNA,ENSMUSG00000122479,2,,,,,,,overlapping_locus,,,,,,,4840,ENSMUSG00000122479,518
chr7,HAVANA,gene,131526885,131528313,.,-,.,ENSMUSG00000134328.1,lncRNA,ENSMUSG00000134328,2,,,,,,,overlapping_locus,,,,,,,1428,ENSMUSG00000134328,964
chr7,HAVANA,gene,131534191,131534383,.,-,.,ENSMUSG00000109340.2,processed_pseudogene,Gm33146,2,MGI:5592305,OTTMUSG00000060009.1,,,,,,,,,,,,192,ENSMUSG00000109340,192
chr7,HAVANA,gene,131568188,131596134,.,+,.,ENSMUSG00000040125.5,protein_coding,Gpr26,2,MGI:2441758,OTTMUSG00000023040.1,,,,,,,,,,,,27946,ENSMUSG00000040125,11571
chr7,HAVANA,gene,131634415,131756468,.,-,.,ENSMUSG00000030862.14,protein_coding,Cpxm2,2,MGI:1926006,OTTMUSG00000025187.1,,,,,overlapping_locus,,,,,,,122053,ENSMUSG00000030862,3498
chr7,HAVANA,gene,131643934,131652813,.,+,.,ENSMUSG00000123094.1,lncRNA,ENSMUSG00000123094,2,,,,,,,,,,,,,,8879,ENSMUSG00000123094,881
chr7,ENSEMBL,gene,131660369,131660489,.,+,.,ENSMUSG00002075358.1,rRNA,Gm56291,3,MGI:6849040,,,,,,,,,,,,,120,ENSMUSG00002075358,120
chr7,HAVANA,gene,131690493,131704239,.,+,.,ENSMUSG00000123052.1,lncRNA,ENSMUSG00000123052,2,,,,,,,,,,,,,,13746,ENSMUSG00000123052,404
chr7,HAVANA,gene,131755899,131757030,.,+,.,ENSMUSG00000086814.2,lncRNA,Gm15677,2,MGI:3783119,OTTMUSG00000025188.1,,,,,,,,,,,,1131,ENSMUSG00000086814,766
chr7,HAVANA,gene,131787988,131793440,.,+,.,ENSMUSG00000128255.1,lncRNA,ENSMUSG00000128255,2,,,,,,,,,,,,,,5452,ENSMUSG00000128255,573
chr7,HAVANA,gene,131837508,131918957,.,-,.,ENSMUSG00000030930.15,protein_coding,Chst15,1,MGI:1924840,OTTMUSG00000023015.1,,,,,overlapping_locus,,,,,,,81449,ENSMUSG00000030930,5041
chr7,HAVANA,gene,131905216,131925271,.,-,.,ENSMUSG00000124189.1,lncRNA,ENSMUSG00000124189,2,,,,,,,,,,,,,,20055,ENSMUSG00000124189,553
chr7,HAVANA,gene,131913584,131915807,.,-,.,ENSMUSG00000109555.2,TEC,Gm44891,2,MGI:5753467,OTTMUSG00000060042.1,,,,,,,,,,,,2223,ENSMUSG00000109555,2223
chr7,HAVANA,gene,131917392,131920020,.,+,.,ENSMUSG00000109270.2,lncRNA,Gm10584,2,MGI:3641800,OTTMUSG00000060043.1,,,,,,,,,,,,2628,ENSMUSG00000109270,2628
chr7,HAVANA,gene,131923323,131923811,.,+,.,ENSMUSG00000109550.2,lncRNA,Gm44892,2,MGI:5753468,OTTMUSG00000060044.1,,,,,,,,,,,,488,ENSMUSG00000109550,488
chr7,HAVANA,gene,131963036,131982925,.,-,.,ENSMUSG00000109137.3,lncRNA,Gm34908,2,MGI:5594067,OTTMUSG00000060045.1,,,,,,,,,,,,19889,ENSMUSG00000109137,575
chr7,HAVANA,gene,132021758,132025442,.,+,.,ENSMUSG00000108870.2,lncRNA,Gm44893,2,MGI:5753469,OTTMUSG00000060047.1,,,,,,,,,,,,3684,ENSMUSG00000108870,443
chr7,HAVANA,gene,132063740,132068390,.,-,.,ENSMUSG00000108849.2,lncRNA,Gm35147,2,MGI:5594306,OTTMUSG00000060048.1,,,,,,,,,,,,4650,ENSMUSG00000108849,1820
chr7,HAVANA,gene,132067594,132072810,.,+,.,ENSMUSG00000136033.1,lncRNA,ENSMUSG00000136033,2,,,,,,,,,,,,,,5216,ENSMUSG00000136033,531
chr7,HAVANA,gene,132085386,132086023,.,+,.,ENSMUSG00000108858.2,processed_pseudogene,Gm4587,2,MGI:3782770,OTTMUSG00000060049.1,,,,,,,,,,,,637,ENSMUSG00000108858,637
chr7,HAVANA,gene,132140823,132143762,.,+,.,ENSMUSG00000140499.1,lncRNA,ENSMUSG00000140499,2,,,,,,,,,,,,,,2939,ENSMUSG00000140499,755
chr7,HAVANA,gene,132159206,132178127,.,-,.,ENSMUSG00000030934.10,protein_coding,Oat,2,MGI:97394,OTTMUSG00000060664.1,,,,,,,,,,,,18921,ENSMUSG00000030934,2152
chr7,HAVANA,gene,132196606,132201366,.,-,.,ENSMUSG00000048528.8,protein_coding,Nkx1-2,2,MGI:104806,OTTMUSG00000036708.1,,,,,overlapping_locus,,,,,,,4760,ENSMUSG00000048528,3264
chr7,HAVANA,gene,132199115,132201366,.,+,.,ENSMUSG00000087657.9,lncRNA,Gm16764,2,MGI:4439688,OTTMUSG00000036709.1,,,,,,,,,,,,2251,ENSMUSG00000087657,541
chr7,HAVANA,gene,132212366,132308149,.,+,.,ENSMUSG00000030946.14,protein_coding,Lhpp,1,MGI:1923679,OTTMUSG00000024032.1,,,,,,,,,,,,95783,ENSMUSG00000030946,1733
chr7,HAVANA,gene,132241658,132246486,.,-,.,ENSMUSG00000130415.1,lncRNA,ENSMUSG00000130415,2,,,,,,,,,,,,,,4828,ENSMUSG00000130415,435
chr7,HAVANA,gene,132259106,132261613,.,-,.,ENSMUSG00000087348.2,lncRNA,Gm15582,2,MGI:3783030,OTTMUSG00000024033.1,,,,,overlapping_locus,,,,,,,2507,ENSMUSG00000087348,1581
chr7,HAVANA,gene,132313810,132415615,.,-,.,ENSMUSG00000030956.16,protein_coding,Fam53b,2,MGI:1925188,OTTMUSG00000023048.1,,,,,,,,,,,,101805,ENSMUSG00000030956,5465
chr7,HAVANA,gene,132429185,132454402,.,-,.,ENSMUSG00000030960.17,protein_coding,Eef1akmt2,2,MGI:1919346,OTTMUSG00000023286.1,,,,,,,,,,,,25217,ENSMUSG00000030960,1107
chr7,HAVANA,gene,132439426,132441952,.,-,.,ENSMUSG00000110159.2,TEC,Gm45501,2,MGI:5791337,OTTMUSG00000060667.1,,,,,,,,,,,,2526,ENSMUSG00000110159,2526
chr7,HAVANA,gene,132460953,132486840,.,+,.,ENSMUSG00000030965.20,protein_coding,Abraxas2,2,MGI:1926116,OTTMUSG00000025665.1,,,,,,,,,,,,25887,ENSMUSG00000030965,3583
chr7,HAVANA,gene,132476345,132533024,.,-,.,ENSMUSG00000097595.4,lncRNA,1500002F19Rik,2,MGI:1923933,OTTMUSG00000060668.1,,,,,,,,,,,,56679,ENSMUSG00000097595,793
chr7,HAVANA,gene,132498364,132501863,.,+,.,ENSMUSG00000143628.1,lncRNA,ENSMUSG00000143628,2,,,,,,,,,,,,,,3499,ENSMUSG00000143628,541
chr7,HAVANA,gene,132512782,132521659,.,+,.,ENSMUSG00000109842.3,lncRNA,Gm45502,2,MGI:5791338,OTTMUSG00000060669.1,,,,,,,,,,,,8877,ENSMUSG00000109842,485
chr7,HAVANA,gene,132520490,132532730,.,-,.,ENSMUSG00000143546.1,lncRNA,ENSMUSG00000143546,2,,,,,,,overlapping_locus,,,,,,,12240,ENSMUSG00000143546,337
chr7,HAVANA,gene,132532870,132588120,.,+,.,ENSMUSG00000030967.16,protein_coding,Zranb1,2,MGI:106441,OTTMUSG00000025669.1,,,,,,,,,,,,55250,ENSMUSG00000030967,5008
chr7,HAVANA,gene,132581310,132585281,.,-,.,ENSMUSG00000085663.2,lncRNA,Gm15718,2,MGI:3783160,OTTMUSG00000025670.1,,,,,overlapping_locus,,,,,,,3971,ENSMUSG00000085663,311
chr7,HAVANA,gene,132589291,132726083,.,-,.,ENSMUSG00000030970.17,protein_coding,Ctbp2,2,MGI:1201686,OTTMUSG00000036726.1,,,,,overlapping_locus,,,,,,,136792,ENSMUSG00000030970,3604
chr7,HAVANA,gene,132603275,132607473,.,+,.,ENSMUSG00000138909.1,lncRNA,ENSMUSG00000138909,2,,,,,,,,,,,,,,4198,ENSMUSG00000138909,673
chr7,HAVANA,gene,132630147,132631397,.,+,.,ENSMUSG00000138998.1,lncRNA,ENSMUSG00000138998,2,,,,,,,,,,,,,,1250,ENSMUSG00000138998,253
chr7,HAVANA,gene,132718262,132722000,.,-,.,ENSMUSG00000110282.2,TEC,B930086L07Rik,2,MGI:2443202,OTTMUSG00000060670.1,,,,,,,,,,,,3738,ENSMUSG00000110282,3738
chr7,HAVANA,gene,132724452,132727151,.,+,.,ENSMUSG00000138954.1,lncRNA,ENSMUSG00000138954,2,,,,,,,,,,,,,,2699,ENSMUSG00000138954,1443
chr7,HAVANA,gene,132729976,132744186,.,+,.,ENSMUSG00000109816.3,lncRNA,4930483O08Rik,2,MGI:1922220,OTTMUSG00000060671.1,,,,,,,,,,,,14210,ENSMUSG00000109816,1033
chr7,HAVANA,gene,132804127,132817590,.,-,.,ENSMUSG00000130746.1,lncRNA,ENSMUSG00000130746,2,,,,,,,,,,,,,,13463,ENSMUSG00000130746,957
chr7,HAVANA,gene,132817638,132827943,.,+,.,ENSMUSG00000122591.1,lncRNA,ENSMUSG00000122591,2,,,,,,,,,,,,,,10305,ENSMUSG00000122591,784
chr7,HAVANA,gene,132921713,132934930,.,-,.,ENSMUSG00000109619.2,lncRNA,Gm45672,2,MGI:5791508,OTTMUSG00000060672.1,,,,,,,,,,,,13217,ENSMUSG00000109619,768
chr7,HAVANA,gene,132979585,132981164,.,+,.,ENSMUSG00000122556.1,lncRNA,ENSMUSG00000122556,2,,,,,,,,,,,,,,1579,ENSMUSG00000122556,510
chr7,HAVANA,gene,133080996,133086214,.,-,.,ENSMUSG00000126361.1,lncRNA,ENSMUSG00000126361,2,,,,,,,,,,,,,,5218,ENSMUSG00000126361,932
chr7,HAVANA,gene,133171726,133178652,.,-,.,ENSMUSG00000138225.1,lncRNA,ENSMUSG00000138225,2,,,,,,,,,,,,,,6926,ENSMUSG00000138225,1160
chr7,HAVANA,gene,133188752,133203887,.,-,.,ENSMUSG00000030976.4,protein_coding,Tex36,2,MGI:1921058,OTTMUSG00000060673.1,,,,,,,,,,,,15135,ENSMUSG00000030976,958
chr7,HAVANA,gene,133203867,133217994,.,+,.,ENSMUSG00000110026.3,lncRNA,Gm35625,2,MGI:5594784,OTTMUSG00000060674.1,,,,,,,,,,,,14127,ENSMUSG00000110026,3920
chr7,HAVANA,gene,133228077,133239709,.,-,.,ENSMUSG00000101546.3,lncRNA,Gm28747,2,MGI:5579453,OTTMUSG00000047455.1,,,,,,,,,,,,11632,ENSMUSG00000101546,571
chr7,HAVANA,gene,133239271,133274700,.,+,.,ENSMUSG00000039990.17,protein_coding,Edrf1,2,MGI:1919831,OTTMUSG00000029120.1,,,,,,,,,,,,35429,ENSMUSG00000039990,5424
chr7,HAVANA,gene,133275998,133281790,.,-,.,ENSMUSG00000030981.10,protein_coding,Mmp21,2,MGI:2664387,OTTMUSG00000027351.1,,,,,,,,,,,,5792,ENSMUSG00000030981,2665
chr7,HAVANA,gene,133287971,133311801,.,-,.,ENSMUSG00000030979.14,protein_coding,Uros,2,MGI:98917,OTTMUSG00000025682.1,,,,,,,,,,,,23830,ENSMUSG00000030979,2189
chr7,HAVANA,gene,133311061,133322874,.,+,.,ENSMUSG00000030983.5,protein_coding,Bccip,2,MGI:1913415,OTTMUSG00000022582.1,,,,,,,,,,,,11813,ENSMUSG00000030983,1244
chr7,HAVANA,gene,133322670,133384455,.,-,.,ENSMUSG00000030986.14,protein_coding,Dhx32,2,MGI:2141813,OTTMUSG00000022581.1,,,,,overlapping_locus,,,,,,,61785,ENSMUSG00000030986,2998
chr7,HAVANA,gene,133340207,133340663,.,-,.,ENSMUSG00000081431.2,processed_pseudogene,Gm15483,2,MGI:3705631,OTTMUSG00000022580.1,,,,,overlapping_locus,,,,,,,456,ENSMUSG00000081431,456
chr7,HAVANA,gene,133349225,133355754,.,+,.,ENSMUSG00000109635.4,lncRNA,Gm45670,2,MGI:5791506,OTTMUSG00000060676.1,,,,,,,,,,,,6529,ENSMUSG00000109635,1825
chr7,HAVANA,gene,133378589,133483261,.,+,.,ENSMUSG00000053111.14,protein_coding,Fank1,2,MGI:1914180,OTTMUSG00000022584.1,,,,,,,,,,,,104672,ENSMUSG00000053111,2004
chr7,HAVANA,gene,133398428,133412432,.,-,.,ENSMUSG00000136252.1,lncRNA,ENSMUSG00000136252,2,,,,,,,,,,,,,,14004,ENSMUSG00000136252,574
chr7,HAVANA,gene,133484927,133833875,.,-,.,ENSMUSG00000054555.12,protein_coding,Adam12,2,MGI:105378,OTTMUSG00000021264.1,,,,,overlapping_locus,,,,,,,348948,ENSMUSG00000054555,7675
chr7,ENSEMBL,gene,133541347,133541470,.,-,.,ENSMUSG00002076598.1,miRNA,Gm56321,3,MGI:6849100,,,,,,,,,,,,,123,ENSMUSG00002076598,123
chr7,HAVANA,gene,133624504,133640277,.,+,.,ENSMUSG00000121220.2,lncRNA,Gm39103,2,MGI:5621988,,,,,,,,,,,,,15773,ENSMUSG00000121220,657
chr7,HAVANA,gene,133697518,133702007,.,-,.,ENSMUSG00000108478.2,TEC,Gm19514,2,MGI:5011699,OTTMUSG00000057982.1,,,,,,,,,,,,4489,ENSMUSG00000108478,4489
chr7,HAVANA,gene,133739994,133749908,.,+,.,ENSMUSG00000139145.1,lncRNA,ENSMUSG00000139145,2,,,,,,,,,,,,,,9914,ENSMUSG00000139145,426
chr7,HAVANA,gene,133827125,133829778,.,+,.,ENSMUSG00000139181.1,lncRNA,ENSMUSG00000139181,2,,,,,,,,,,,,,,2653,ENSMUSG00000139181,596
chr7,HAVANA,gene,133829202,133832434,.,-,.,ENSMUSG00000050066.7,lncRNA,A130023I24Rik,2,MGI:2444285,OTTMUSG00000021263.1,,,,,overlapping_locus,,,,,,,3232,ENSMUSG00000050066,1897
chr7,HAVANA,gene,133867507,134102889,.,-,.,ENSMUSG00000030994.17,protein_coding,D7Ertd443e,2,MGI:1196431,OTTMUSG00000038090.1,,,,,,,,,,,,235382,ENSMUSG00000030994,2908
chr7,HAVANA,gene,134013725,134016362,.,+,.,ENSMUSG00000125201.1,lncRNA,ENSMUSG00000125201,2,,,,,,,,,,,,,,2637,ENSMUSG00000125201,1774
chr7,HAVANA,gene,134116438,134121496,.,-,.,ENSMUSG00000125168.1,lncRNA,ENSMUSG00000125168,2,,,,,,,,,,,,,,5058,ENSMUSG00000125168,772
chr7,HAVANA,gene,134262063,134263386,.,+,.,ENSMUSG00000108702.2,processed_pseudogene,Gm9333,2,MGI:3643231,OTTMUSG00000057987.1,,,,,,,,,,,,1323,ENSMUSG00000108702,1323
chr7,HAVANA,gene,134272382,134775368,.,+,.,ENSMUSG00000058325.7,protein_coding,Dock1,2,MGI:2429765,OTTMUSG00000060293.1,,,,,,,,,,,,502986,ENSMUSG00000058325,6807
chr7,HAVANA,gene,134280659,134281302,.,-,.,ENSMUSG00000136816.1,lncRNA,ENSMUSG00000136816,2,,,,,,,,,,,,,,643,ENSMUSG00000136816,460
chr7,HAVANA,gene,134483654,134540159,.,-,.,ENSMUSG00000073805.6,protein_coding,Insyn2a,2,MGI:3605068,OTTMUSG00000060266.1,,,,,,,,,,,,56505,ENSMUSG00000073805,3332
chr7,HAVANA,gene,134502398,134506018,.,+,.,ENSMUSG00000110167.2,TEC,Gm45532,2,MGI:5791368,OTTMUSG00000060268.1,,,,,,,,,,,,3620,ENSMUSG00000110167,3620
chr7,HAVANA,gene,134511643,134513637,.,-,.,ENSMUSG00000109608.2,TEC,Gm45597,2,MGI:5791433,OTTMUSG00000060405.1,,,,,overlapping_locus,,,,,,,1994,ENSMUSG00000109608,1994
chr7,HAVANA,gene,134512139,134513629,.,-,.,ENSMUSG00000124714.1,lncRNA,ENSMUSG00000124714,2,,,,,,,,,,,,,,1490,ENSMUSG00000124714,1490
chr7,ENSEMBL,gene,134733242,134733375,.,-,.,ENSMUSG00000077150.3,snoRNA,Gm24581,3,MGI:5454358,,,,,,,,,,,,,133,ENSMUSG00000077150,133
chr7,HAVANA,gene,134772166,134797782,.,-,.,ENSMUSG00000100717.8,lncRNA,1700120G07Rik,2,MGI:1921564,OTTMUSG00000045493.1,,,,,,,,,,,,25616,ENSMUSG00000100717,1103
chr7,HAVANA,gene,134860431,134874671,.,+,.,ENSMUSG00000073804.6,protein_coding,Nps,2,MGI:3642232,OTTMUSG00000047867.1,,,,,,,,,,,,14240,ENSMUSG00000073804,1206
chr7,HAVANA,gene,134876386,134878875,.,-,.,ENSMUSG00000109891.2,lncRNA,Gm45339,2,MGI:5791175,OTTMUSG00000060353.1,,,,,,,,,,,,2489,ENSMUSG00000109891,877
chr7,HAVANA,gene,134997978,134999255,.,+,.,ENSMUSG00000123272.1,lncRNA,ENSMUSG00000123272,2,,,,,,,,,,,,,,1277,ENSMUSG00000123272,1263
chr7,HAVANA,gene,134998063,135001273,.,+,.,ENSMUSG00000073803.4,TEC,4930544L04Rik,2,MGI:1926057,OTTMUSG00000060354.1,,,,,,,,,,,,3210,ENSMUSG00000073803,3204
chr7,HAVANA,gene,135012036,135015351,.,+,.,ENSMUSG00000048377.8,protein_coding,Foxi2,2,MGI:3028075,OTTMUSG00000060273.1,,,,,,,,,,,,3315,ENSMUSG00000048377,2657
chr7,HAVANA,gene,135025254,135067271,.,-,.,ENSMUSG00000133193.1,lncRNA,ENSMUSG00000133193,2,,,,,,,,,,,,,,42017,ENSMUSG00000133193,1752
chr7,HAVANA,gene,135087579,135094034,.,+,.,ENSMUSG00000109598.3,lncRNA,Gm36356,2,MGI:5595515,OTTMUSG00000060355.1,,,,,,,,,,,,6455,ENSMUSG00000109598,2277
chr7,HAVANA,gene,135113194,135130383,.,-,.,ENSMUSG00000050866.8,protein_coding,Clrn3,2,MGI:2142022,OTTMUSG00000060274.1,,,,,,,,,,,,17189,ENSMUSG00000050866,3305
chr7,HAVANA,gene,135136655,135137354,.,+,.,ENSMUSG00000132010.1,lncRNA,ENSMUSG00000132010,2,,,,,,,,,,,,,,699,ENSMUSG00000132010,455
chr7,HAVANA,gene,135139209,135288022,.,+,.,ENSMUSG00000041836.11,protein_coding,Ptpre,2,MGI:97813,OTTMUSG00000060356.1,,,,,ncRNA_host,,,,,,,148813,ENSMUSG00000041836,5753
chr7,ENSEMBL,gene,135167890,135168011,.,+,.,ENSMUSG00000088141.3,miRNA,Mir1962,3,MGI:3837207,,,,,,,,,,,,,121,ENSMUSG00000088141,121
chr7,HAVANA,gene,135226113,135230248,.,-,.,ENSMUSG00000139999.1,lncRNA,ENSMUSG00000139999,2,,,,,,,,,,,,,,4135,ENSMUSG00000139999,407
chr7,HAVANA,gene,135228223,135230527,.,+,.,ENSMUSG00000140031.1,lncRNA,ENSMUSG00000140031,2,,,,,,,overlapping_locus,,,,,,,2304,ENSMUSG00000140031,846
chr7,HAVANA,gene,135237659,135254061,.,-,.,ENSMUSG00000097471.11,lncRNA,5830432E09Rik,2,MGI:1915015,OTTMUSG00000060359.1,,,,,,,,,,,,16402,ENSMUSG00000097471,3569
chr7,HAVANA,gene,135291512,135318090,.,-,.,ENSMUSG00000031004.9,protein_coding,Mki67,2,MGI:106035,OTTMUSG00000060275.1,,,,,,,,,,,,26578,ENSMUSG00000031004,10061
chr7,HAVANA,gene,135310922,135311596,.,+,.,ENSMUSG00000109910.2,TEC,Gm45240,2,MGI:5791076,OTTMUSG00000060277.1,,,,,,,,,,,,674,ENSMUSG00000109910,674
chr7,HAVANA,gene,135344404,135434916,.,+,.,ENSMUSG00000109831.3,lncRNA,Gm36431,2,MGI:5595590,OTTMUSG00000060411.1,,,,,,,,,,,,90512,ENSMUSG00000109831,2968
chr7,HAVANA,gene,135354121,135392692,.,-,.,ENSMUSG00000134708.1,lncRNA,ENSMUSG00000134708,2,,,,,,,,,,,,,,38571,ENSMUSG00000134708,1009
chr7,HAVANA,gene,135411235,135419756,.,-,.,ENSMUSG00000134741.1,lncRNA,ENSMUSG00000134741,2,,,,,,,,,,,,,,8521,ENSMUSG00000134741,546
chr7,HAVANA,gene,135451580,135465713,.,-,.,ENSMUSG00000110078.3,lncRNA,Gm45241,2,MGI:5791077,OTTMUSG00000060278.1,,,,,,,,,,,,14133,ENSMUSG00000110078,1548
